t,f,solution,step
3.4569814205169678,-663.178043521411,0,999
4.00665020942688,-552.2921020199508,1,1998
6.2170233726501465,-482.2747173653898,5,5994
7.346187353134155,-144.53323578161914,7,7992
89.337646484375,150.83575780114498,15,139108
278.86516547203064,184.93153349667085,18,437458
447.33799600601196,455.607490718276,22,698074
466.0543930530548,591.1921001721657,24,727492
768.2690250873566,744.8466632041143,41,1198712
993.4539721012115,884.7509450011777,61,1557921
1125.2014787197113,884.7509450011777,88,1763159
