t,f,solution,step
3.0112173557281494,18.29123294924147,0,1
3.063657522201538,45.819236755532714,1,5
3.46950364112854,55.20296290978444,15,30
3.877073049545288,64.40161875094203,29,61
3.9576315879821777,64.5009605039435,31,71
4.225116729736328,64.52376994267198,41,93
4.483136415481567,64.58793157806983,51,116
5.668838262557983,73.71801829757419,96,231
8.64673113822937,73.7328104114965,182,417
10.421346664428711,157.5164472905415,227,543
60.554505348205566,174.65764206336377,1640,5150
62.97962832450867,194.32729632440785,1704,5503
200.04769897460938,194.32729632440785,5401,26709
