t,f,solution,step
2.941377878189087,-4.588040292593805,0,14
2.9857137203216553,0.1908377064134794,1,18
3.458516836166382,5.43139548887506,14,200
3.553323984146118,19.760762622783755,16,260
4.504632234573364,92.86383837477489,43,675
9.717607259750366,93.09430678280852,162,3099
14.995876789093018,253.83748738034635,285,5585
18.710588216781616,299.70580984105726,336,8124
20.149465560913086,574.7073804572085,352,9370
57.16333627700806,993.1998678649071,732,40785
152.2730896472931,1031.4794494317232,1395,130982
211.92577958106995,1099.878762348575,1780,191226
723.0769281387329,1151.5020415616243,3906,753464
1250.0090956687927,1151.5020415616243,4993,1377732
