t,f,solution,step
4.025944471359253,-104.40081398508633,0,45
5.395134687423706,-76.22783537161772,7,524
5.99545955657959,-46.29855976558207,9,814
9.294363498687744,-43.07276324798549,19,3007
9.818037748336792,-38.98193131495481,24,3322
9.96299695968628,-34.44851051231385,26,3380
10.282135009765625,-28.9965386764126,27,3599
10.340087652206421,-26.001216973110566,28,3607
12.251561880111694,-24.893030740006136,40,4926
19.133697748184204,-21.70596970818536,73,7871
24.30100178718567,-17.718489983321007,88,9310
73.77798438072205,-17.257136548491303,341,30375
173.22949814796448,-15.878419927421234,813,66719
273.73271679878235,-14.048019782422871,1129,91808
287.8244881629944,-12.66290424923965,1216,96372
750.0262806415558,-12.66290424923965,3777,212594
