t,f,solution,step
1.0004947185516357,-1339.4902656099846,0,199
1.1285128593444824,-1176.0355606274425,1,398
1.659794569015503,-1165.2821402142897,4,995
2.1737723350524902,-951.5267639423278,8,1791
2.3012752532958984,-951.290348445643,9,1990
5.233603239059448,-938.2051506709254,34,6965
10.616140365600586,-250.9490527157185,78,15721
26.24774193763733,-0.9963549386357711,79,38431
86.21571850776672,-0.9064841303505534,80,118406
187.71808075904846,-0.1383946803608311,81,246522
251.4309799671173,-0.1383946803608311,83,327361
