t,f,solution,step
2.927835702896118,-5.446191940410895,0,10
2.983137845993042,4.02093581049659,1,45
3.189859390258789,14.204339861020715,5,163
3.382798910140991,191.02338582586611,9,299
12.734069585800171,285.271654578466,221,3815
17.243985652923584,297.21555017451993,313,5918
33.489911794662476,315.0382166665948,517,15428
33.76941967010498,362.95754972727786,519,15715
35.24676990509033,382.7397034138939,536,16973
47.987205266952515,391.35719581129547,611,27796
59.74782943725586,439.7063371417781,685,37262
92.3181095123291,450.50240226260354,822,66238
228.28283643722534,568.3200403338409,1254,196708
719.0752818584442,754.5323425047341,3117,683814
1250.0580613613129,754.5323425047341,4711,1218876
