t,f,solution,step
4.9837846755981445,-194.22718513360283,0,68
5.05035924911499,-32.45748504353583,1,77
18.438941478729248,-30.54849549795767,30,8821
27.139136791229248,-22.928606714252016,63,15904
105.2344229221344,-22.7659177475469,273,65374
125.46546673774719,-22.5111025049825,345,77034
143.79357147216797,-21.790324354081005,427,87809
156.36779808998108,-20.097553846572623,469,96272
198.82555842399597,-17.896093630697116,646,120897
201.75784158706665,-16.897476346376195,654,123022
578.1580629348755,-12.641690474253018,2000,297822
751.1076443195343,-12.641690474253018,2786,394239
