t,f,solution,step
3.082855463027954,-10.320986473476951,0,37
3.130751609802246,-0.7392741964303645,1,41
3.5127508640289307,29.594794734016784,12,224
5.803721189498901,88.9981368017883,83,1155
10.177002906799316,93.8583478660666,178,2928
17.503190517425537,94.37733099653121,332,6332
18.048084020614624,464.8933764162031,338,6910
34.88942503929138,905.5154154985242,565,18919
37.18403935432434,977.9905712175059,587,21471
131.31096148490906,984.4956046731853,1346,110036
202.16628456115723,1036.919327267003,1830,183836
346.9307930469513,1078.7765803459024,2706,334563
579.6599686145782,1087.07046465315,3976,584149
1064.284169435501,1110.2594857663066,5362,1153367
1250.088657617569,1110.2594857663066,5749,1376690
