t,f,solution,step
2.767592668533325,3.5745924283984793,0,4
2.834746837615967,13.99710602624988,1,43
2.9215455055236816,38.14243233834098,2,70
4.563771724700928,54.02833994674609,5,351
6.445030927658081,157.24200492561687,11,708
24.113588333129883,163.25983565174008,178,5859
27.091445684432983,169.08327335777878,198,6565
44.91226840019226,169.7673322462714,463,13217
85.38928270339966,171.38524337741626,1070,31089
89.77124834060669,172.05696435875888,1120,32899
119.8789234161377,172.65177459781864,1467,51378
189.14787411689758,175.95804706782536,2026,100541
236.19217658042908,188.1115415486156,2470,137627
238.5979688167572,197.4111242230027,2486,139890
254.22749090194702,226.2453412240107,2572,152069
875.5565323829651,226.2453412240107,6316,635364
