t,f,solution,step
2.63604998588562,3.582892132253579,0,4
2.6782329082489014,6.680499983425925,1,11
2.7276833057403564,7.151166648387774,2,39
2.799898386001587,9.236305024161172,4,54
2.9371800422668457,50.93570688449774,7,112
3.0841739177703857,103.53959215192361,11,187
15.958556175231934,169.54996125061686,315,4548
23.353662729263306,435.8732671310392,493,8016
134.02817106246948,468.3294804694481,2210,74600
309.14235615730286,498.71794772140487,3656,233856
609.5356125831604,519.1749513837805,5425,532141
621.9749519824982,532.3941214529424,5498,543619
645.0923655033112,594.1188814249298,5629,566699
814.1418590545654,645.709296070981,6607,737963
875.2592041492462,645.709296070981,6917,805001
