t,f,solution,step
16.937224626541138,3.2524898052215576,0,4801
41.447073459625244,4.281668186187744,1,9602
72.0071382522583,6.1427178382873535,3,19204
127.91907477378845,6.251166820526123,13,67214
177.7642765045166,6.284200191497803,18,91219
226.02451729774475,7.764896869659424,20,100821
600.4920353889465,12.651472091674805,58,271012
1014.4611825942993,13.312442779541016,103,479863
1519.538899898529,13.488285064697266,149,691884
1570.3257110118866,18.680023193359375,152,706287
1594.1008520126343,21.70941925048828,153,711088
2771.538809776306,23.46283721923828,220,1024506
3524.4438350200653,23.7654972076416,257,1202143
4565.706780433655,23.863088607788086,305,1432591
4771.660061120987,24.063745498657227,314,1473565
4798.507565975189,24.09441566467285,316,1483167
5762.343344211578,24.65553855895996,350,1646401
7204.661402225494,24.65553855895996,410,1926465
