t,f,solution,step
3.00127911567688,-2.9455535602137575,0,4
3.114337682723999,-2.0000672640312054,3,28
3.19150710105896,-0.8702708348138444,5,42
3.255403995513916,11.14574083306208,6,68
5.91877555847168,12.160566342560978,71,1176
7.8844709396362305,13.084917469482628,101,1850
8.790229558944702,21.88933259133286,124,2184
11.337319612503052,82.29540418475648,181,3402
12.747799634933472,206.36158342956284,195,4024
21.531408548355103,311.03117264034074,331,9579
27.82562017440796,338.47888983781246,385,13056
46.03293037414551,385.9448066472887,569,26809
72.80479693412781,399.3591297133413,694,49028
98.47092652320862,1068.1383541447008,782,72811
254.53361821174622,1078.3823672470007,1275,217833
600.5760405063629,1112.3075958848565,2475,551442
913.4869322776794,1170.7518550333323,3623,861365
1250.2850017547607,1170.7518550333323,4045,1233723
