t,f,solution,step
3.3421216011047363,-25.585156611712673,0,999
3.893812656402588,21.68353849641667,1,1998
7.6756744384765625,21.830121151844263,4,8106
8.903551816940308,23.872932649866293,5,10124
13.23907208442688,28.01368974277196,6,16632
23.302015781402588,28.33190819710037,7,31855
29.28031897544861,33.571780179008194,9,41144
41.43241620063782,72.69058638882682,10,59065
139.33060479164124,108.11721070971078,11,206539
1222.6016607284546,127.22690631673487,19,1826382
1375.139314174652,127.22690631673487,21,2061585
