t,f,solution,step
1.0621392726898193,-1302.350651820967,0,199
1.4820208549499512,-1194.1151281707132,2,597
2.2836716175079346,-1060.2791067708063,8,1791
2.4190127849578857,-965.6375635801478,9,1990
4.1844048500061035,-957.6973678817059,24,4975
16.598410844802856,-760.9317023800394,124,24875
19.042997121810913,-717.1134425239513,145,29054
37.92807459831238,-715.4921293331769,297,59302
53.4661591053009,-637.596933967609,416,82983
183.7219762802124,-605.486866861241,1445,287754
250.0825982093811,-605.486866861241,1969,391831
