t,f,solution,step
5.584975957870483,-218.62872864316057,0,95
5.726122617721558,-59.07398769601231,1,115
6.07100248336792,-42.837676985277625,2,199
6.461313962936401,-30.774070128280954,5,269
6.6515114307403564,-24.393650273969556,7,290
7.890686273574829,-21.431776141595893,14,572
30.897188425064087,-14.92283958220564,76,4430
151.04588222503662,-14.040838382601784,684,32799
196.62617802619934,-13.613406815321659,741,35377
233.59429717063904,-13.318810201791106,911,43422
583.7916851043701,-12.028841298681723,2616,106979
637.0868592262268,-11.850015708641155,2986,117420
751.866114616394,-11.850015708641155,3659,136719
