t,f,solution,step
3.5225729942321777,-826.871025885499,0,999
4.650859594345093,-690.9197965287194,2,2997
5.2860329151153564,-560.5455904259545,3,3996
5.914263963699341,-422.8810684597104,4,4995
7.999072790145874,-411.64328067421457,5,8370
8.960641622543335,-387.17881641884395,6,10087
17.674919605255127,-287.60281692135993,9,24181
21.825385332107544,92.68182284061785,10,30188
62.96396565437317,269.81563711152216,11,87986
125.84973692893982,385.56703521463083,12,174409
127.46710991859436,466.1738028690188,13,177008
156.74857926368713,518.83291329667,14,216167
323.257764339447,542.4943314031154,20,442401
327.599591255188,885.2768438974069,21,448694
387.8069472312927,892.1338491511256,24,531732
408.48425221443176,941.7999071451995,26,558362
432.0452401638031,1254.356989050523,27,593098
494.05280685424805,1328.597489834509,32,681726
498.0394787788391,1335.3470760937046,33,687142
519.5242428779602,1336.973334418762,35,719148
521.683126449585,1380.4805842189885,36,722690
528.7993319034576,1389.7524052643946,38,734030
534.409592628479,1517.7051027463838,41,743142
551.7958328723907,1521.7881875349406,44,766348
575.900871515274,1678.5169261505318,53,802452
599.0278861522675,1896.8064808722431,61,837839
707.2897212505341,1952.0427967355324,74,1005061
909.3311030864716,1987.8891312306991,126,1328267
1125.3060438632965,1987.8891312306991,289,1676851
