t,f,solution,step
2.919177293777466,-9.403593845622416,0,10
2.9734036922454834,-1.167338076125788,1,26
3.026759386062622,-0.9557864231527234,2,45
3.106618642807007,0.8658866159049146,4,66
3.8269312381744385,4.2988240606493795,22,379
5.621350288391113,35.248000729749315,73,1088
12.61543583869934,55.57078512912591,219,3607
13.721014499664307,76.76603666499129,242,4300
14.121757507324219,266.2813865041532,247,4591
27.485726594924927,276.4738293731989,479,12121
32.591569900512695,308.4414122068246,546,15795
39.18676495552063,1069.4157980127752,626,21230
128.34370803833008,1092.5518432424958,1317,105005
496.7251205444336,1099.3882701762984,3284,488377
572.5899741649628,1110.5707179136343,3562,573225
817.706152677536,1159.313188069767,4193,852590
1250.6497521400452,1159.313188069767,5048,1370562
