t,f,solution,step
4.983222961425781,-2990.316696460171,0,999
5.073068141937256,-93.43589382301622,1,1030
5.142392873764038,-39.4370521386268,2,1040
5.479961633682251,-25.768865967193385,7,1157
6.274079322814941,-22.07220948260408,13,1678
28.744828462600708,-20.94937854451217,92,18832
29.029760360717773,-20.622335680121658,96,18936
98.3012387752533,-19.605875987833773,367,64987
201.04403614997864,-15.349317886568764,646,117645
382.86581897735596,-14.625157349769818,1276,217477
645.9825599193573,-13.994107999195979,2295,350060
651.4650039672852,-12.27671186522592,2321,352796
751.0225055217743,-12.27671186522592,2935,409218
