t,f,solution,step
2.985102891921997,-9.014450278787676,0,15
3.028325319290161,-1.808948127891109,1,20
3.3073153495788574,59.596262196019744,7,178
14.018280506134033,402.36333255655904,249,4231
33.307241916656494,412.2914191325043,533,14719
56.4899377822876,440.03282177933124,705,33090
75.7703447341919,452.937359962102,799,51582
81.56444311141968,463.0825064628502,820,57082
87.95085906982422,472.45766385769355,850,63538
196.8867633342743,508.9513179332047,1244,168171
1045.3490254878998,545.0445343090208,4251,1018364
1118.9074766635895,568.3801828400209,4494,1095518
1119.295251607895,603.1175401754132,4495,1095975
1120.8232078552246,613.97141487344,4499,1097615
1126.7847790718079,617.5751476755689,4516,1103418
1133.8082859516144,666.9199638086992,4545,1111536
1134.38183259964,1306.7075716396737,4546,1112220
1236.526743888855,2004.1937337735083,4862,1221775
1250.0384368896484,2004.1937337735083,4900,1235760
