t,f,solution,step
2.6952009201049805,45.7157900081022,0,4
2.7915172576904297,55.08175592297521,3,11
3.089622735977173,64.21053180816313,14,30
3.801201343536377,83.3288039560074,41,86
4.27260160446167,92.25817831128167,59,128
6.096551895141602,148.08739170991788,112,241
68.6034185886383,157.44474576858218,1880,5972
90.07707214355469,183.3113694518697,2450,8915
91.20747971534729,185.3809154931209,2490,9163
100.15749621391296,203.26402466638848,2716,10452
150.50219702720642,250.34647234892722,4057,18180
200.0225853919983,250.34647234892722,5347,26006
