t,f,solution,step
2.8730885982513428,-3.544077044175652,0,4
2.9908459186553955,-2.718178038851928,3,32
3.2273690700531006,-1.2629369974099123,8,155
3.3708255290985107,-0.33340637285328567,12,191
3.7814550399780273,3.4573506846271798,23,332
4.0260772705078125,21.037518558309905,29,431
4.277460813522339,181.44891167773534,33,602
12.665087699890137,256.5873434093155,224,4214
14.576125383377075,262.9659149071674,272,5168
24.080273389816284,283.7575040672354,428,9179
31.011470794677734,314.6242717135324,543,13580
33.1421320438385,425.09357227902194,574,15241
38.14166522026062,526.9989966946517,634,19087
40.479458808898926,541.3684859769863,659,21431
46.50108242034912,912.5236949053439,719,26270
68.6935293674469,932.6645109034832,909,46104
114.77640652656555,993.6205555666014,1221,90095
166.82803964614868,1012.6688326061645,1575,144177
300.0698697566986,1022.5278713060474,2405,277936
319.58205485343933,1054.2606920095525,2507,298132
346.8186378479004,1055.1491853876319,2648,327709
353.14659333229065,1071.6696218069947,2671,334974
530.0484116077423,1075.124964369638,3280,536971
749.346333026886,1094.3386858386575,3830,803352
1002.034764289856,1097.2020476767018,4354,1104428
1025.5700705051422,1108.9823928805308,4400,1131413
1105.2408514022827,1187.85831709201,4580,1227150
1250.1245377063751,1187.85831709201,4874,1401105
