t,f,solution,step
4.401057958602905,-283.1702309207431,0,83
4.50368595123291,-148.03866744172262,1,127
4.734257698059082,-72.458042094232,2,248
4.90940523147583,-67.05141898949361,3,338
5.15418004989624,-28.826768623711637,5,449
5.469051122665405,-19.737160792250194,9,581
11.438604593276978,-18.03967399138499,55,2518
74.56474900245667,-16.541978308886513,371,19850
199.50680685043335,-16.0293859328528,804,45892
288.2928228378296,-14.198147850865537,1240,66431
411.14631390571594,-12.80724022226333,1829,87170
474.62427282333374,-12.309468800245513,2162,96844
734.8471941947937,-11.322673014694846,3915,139031
769.3395516872406,-11.322673014694846,3919,139102
