t,f,solution,step
2.988236665725708,6.465487721537768,0,10
3.238084554672241,20.280937843011092,7,92
3.3243281841278076,40.52590635874187,9,126
3.8921401500701904,74.9555277561549,27,342
4.39992094039917,111.03161844930969,41,511
7.224873065948486,155.00072066347013,105,1391
11.74397087097168,171.37685740293782,222,3139
12.634216785430908,174.4388060601038,242,3535
17.453999519348145,215.0861987388263,335,5296
21.893483877182007,217.89772088191503,432,7302
27.05435013771057,317.6524940454244,548,9840
111.44289350509644,833.0565789112809,2055,55526
268.7110412120819,1057.0306556690712,4045,174183
318.0720143318176,1060.2416483906115,4538,216356
367.8401348590851,1076.6984204409137,5001,263011
525.0798282623291,1104.871948653536,6003,422595
875.4755563735962,1104.871948653536,7292,824440
