t,f,solution,step
3.546137571334839,-566.4746341086209,0,999
5.025251626968384,-376.97819221832754,2,3678
8.881715536117554,-286.430696962579,3,10034
20.94731044769287,-250.30810651022296,4,29747
32.09546732902527,33.56164262442157,5,46123
43.3566198348999,308.1481891319989,6,61639
70.66923213005066,558.1043527189331,7,101340
136.4143557548523,757.7237480899637,8,193578
460.98761010169983,954.1375728553627,10,635762
473.2361207008362,1170.812977605473,11,652596
567.8294489383698,1227.5763894859408,25,784674
578.3643107414246,1270.9667957524696,27,798274
613.721593618393,1298.357876927209,32,853776
620.8411831855774,1322.132681880951,37,864383
622.600170135498,1603.2646020522927,38,867064
771.8742308616638,1646.8241453745825,80,1096267
826.6357979774475,1657.6223357459098,95,1181962
912.3771176338196,1700.4899152090702,128,1315349
1062.1792244911194,1773.600732435412,241,1554807
1082.8384113311768,1789.8542412926843,261,1587926
1125.288575410843,1789.8542412926843,306,1658651
