t,f,solution,step
4.87760066986084,-602.0108542792291,0,192
5.063198566436768,-296.9425549654298,1,293
5.187358856201172,-168.04801887688663,2,349
6.642658710479736,-140.10514080928857,4,1397
6.756824970245361,-78.07004820382042,5,1439
6.8370521068573,-42.36068057264891,6,1452
6.909095287322998,-37.934667197736395,7,1465
6.983818531036377,-34.24219411305799,8,1479
8.446091651916504,-30.699539623844814,13,2719
14.085322856903076,-25.94929975412587,30,6686
33.81544351577759,-23.667570577143046,83,14999
39.71337604522705,-19.569140499033526,95,18341
59.47706723213196,-13.720091731407896,157,30486
750.0006141662598,-13.720091731407896,2613,422150
