t,f,solution,step
2.5797195434570312,2.9620455973249733,0,12
2.615906238555908,5.0554791148546245,1,17
2.6574862003326416,7.421487253461472,2,27
2.7118475437164307,48.205905028047454,3,60
3.730480432510376,64.92185298295128,36,435
7.015478610992432,149.7696242987429,123,1459
9.810343503952026,200.59676690821686,196,2793
82.19705772399902,201.31404807729922,1541,37817
91.84265613555908,282.204161313478,1691,44301
93.35844850540161,351.0608188443912,1715,45349
129.69848012924194,372.40488713782986,2214,69566
195.35139846801758,402.7363813358377,3039,117952
289.4096143245697,403.72879567335275,4008,199710
320.4696316719055,432.8860054484228,4305,228403
446.9714586734772,458.89718777604367,5404,346142
495.16014647483826,750.1405672504663,5822,390455
875.0870003700256,750.1405672504663,8824,746184
