t,f,solution,step
2.9406943321228027,-4.020379248898035,0,4
3.146472692489624,-3.1222396061174043,5,114
3.228973150253296,-0.2073968244102784,7,152
3.4382517337799072,1.409409569684613,13,233
3.73996639251709,2.72042263194499,22,349
3.8444974422454834,4.815916410862931,25,380
4.592010021209717,8.338078243115477,47,717
4.700042247772217,52.68409669336513,49,795
7.217405080795288,282.88349117128945,100,2029
13.2378408908844,480.2155135051512,227,5602
13.858999252319336,532.892820289873,235,6236
22.633601665496826,983.3699722873819,364,12675
170.32813954353333,996.3506448543839,1549,148024
172.57788109779358,1042.7802433346285,1559,150712
222.07370471954346,1056.1654033596797,1864,199628
282.06873178482056,1057.4386771428615,2193,261403
458.7584013938904,1103.914019734525,3021,452377
1193.374519586563,1108.529840523634,4920,1305308
1250.4609353542328,1108.529840523634,5030,1373463
