t,f,solution,step
2.557368040084839,18.30986067992327,0,1
2.708981990814209,18.311259009791474,6,7
2.7392826080322266,45.65847999626308,7,11
2.7707300186157227,55.25358979548635,8,16
3.4419591426849365,55.27744705535693,36,68
3.7852561473846436,64.4247510907863,51,103
3.927532196044922,73.71949615632543,57,122
5.765503644943237,92.41455373518738,112,242
8.679605484008789,110.75033081901731,206,485
35.01329517364502,110.9128150168449,979,2510
56.65852642059326,111.39826786557884,1556,4592
66.27276110649109,203.40355732318872,1833,5842
107.0847635269165,230.53595899604716,2969,12187
137.6418399810791,241.11972481511978,3791,17233
200.02980256080627,241.11972481511978,5427,27234
