t,f,solution,step
3.3790457248687744,-220.10288730982947,0,999
15.992678165435791,-203.78798816361694,21,21978
33.185367584228516,-24.489305889590288,50,50949
33.80964159965515,253.9694301577301,51,51948
318.4930684566498,403.4522452234581,522,522477
421.20397782325745,563.0177763135287,693,693306
584.3163704872131,1089.4288940044717,956,956043
994.0584552288055,1253.2629360799988,1615,1614384
1009.8095052242279,1286.4308171265886,1641,1640358
1024.2969074249268,1328.2003915159044,1664,1663335
1125.0855495929718,1328.2003915159044,1833,1831167
