t,f,solution,step
5.893471956253052,-51.10909457624709,0,21
6.328536748886108,-35.19919621695475,3,91
14.022066354751587,-24.914262600869634,26,2384
19.222659587860107,-17.170367701282213,29,3939
74.1093680858612,-16.208875503059176,201,29952
161.244136095047,-14.943088198295529,517,81095
397.1886007785797,-13.041285136533162,1372,178535
495.3834488391876,-13.000773699230265,1828,212991
616.1678776741028,-10.068898988340123,2468,259135
718.3571224212646,-6.060103748554278,3012,287634
750.038496017456,-6.060103748554278,3271,299370
