t,f,solution,step
3.315805673599243,-905.6276998686665,0,999
4.018611907958984,-902.8554329450818,1,1998
4.652714490890503,-636.9011071686805,2,2997
5.3173911571502686,-569.2037579972871,3,4061
16.943363666534424,-471.14390061758047,4,15401
22.912325859069824,471.2108084259108,5,21139
93.91446185112,545.2903672460455,6,86723
176.3901424407959,721.0311868528172,7,157233
218.8974163532257,1049.1716298799033,8,196106
344.80193281173706,1238.110822401103,9,317847
355.6887159347534,1370.4924501198352,10,328484
385.9816346168518,1650.3737571529045,11,365817
446.0413134098053,1720.43604181461,12,431006
495.7668445110321,1844.9342201283678,14,491610
511.49289202690125,1944.9739398685288,15,512608
530.2311992645264,1957.388833925989,16,537241
704.317375421524,1960.7239938217926,26,786048
719.1436674594879,2006.7835261247978,30,806132
780.2362835407257,2165.720688150534,32,897855
1125.0221998691559,2165.720688150534,34,1346477
