t,f,solution,step
2.736318349838257,46.07919981286199,0,4
2.7746999263763428,64.4712646360874,1,10
3.318077802658081,64.47424084255204,23,61
3.790419101715088,83.01924803515755,40,98
4.422154426574707,91.87714958248363,62,156
6.587754011154175,147.77659733866415,122,278
38.28221273422241,175.26406452749478,1061,2761
52.75569486618042,203.0041599686228,1441,4154
140.27974319458008,212.99706409414335,3823,16686
157.4137761592865,240.71232675960596,4257,19261
200.38484477996826,240.71232675960596,5401,26039
