t,f,solution,step
3.5180280208587646,4.484436415982291,0,999
4.694037675857544,27.585681323979372,1,2697
11.532768249511719,32.325872101110114,2,9284
31.87809729576111,33.48021604452567,3,29154
35.93537521362305,42.2282224388061,4,33157
196.53485798835754,42.38370932248791,5,198291
393.8305609226227,42.884414968865435,6,413552
611.571357011795,44.139100821579,7,649963
695.0565454959869,44.97011502832172,8,741996
831.0409653186798,45.66311562162636,9,890208
1004.3211357593536,45.98115338700931,10,1081554
1106.4635112285614,46.213540507073596,11,1195539
1375.0229225158691,46.213540507073596,13,1482350
