t,f,solution,step
3.7118959426879883,-332.1874871677314,0,102
3.855701208114624,-256.0598366391421,1,206
3.9449684619903564,-105.1535654901929,2,246
4.000256061553955,-54.76174706507093,3,264
5.421424627304077,-47.02283365802062,7,1092
5.481551170349121,-28.719597013116932,8,1102
5.857157230377197,-28.583184239598445,12,1330
6.470498561859131,-24.166275070122445,15,1749
7.3932106494903564,-19.345760425484805,20,1904
59.644041299819946,-16.430805539379328,302,24318
456.56801676750183,-15.935906329046231,1963,132767
457.3994598388672,-15.92805891505109,1970,133068
483.16590452194214,-15.195178201411082,2163,143754
509.9891176223755,-13.225535361641626,2388,153803
523.7860023975372,-10.945254084176952,2482,158256
704.5936191082001,-9.979871652074262,3431,203279
755.4388768672943,-9.979871652074262,3564,207493
