t,f,solution,step
6.1747355461120605,5.123084545135498,0,4801
39.96440386772156,5.924705982208252,3,10088
51.77407383918762,6.772670269012451,20,14240
61.097745180130005,8.094461441040039,21,19041
65.75295186042786,8.372632026672363,22,19596
310.17281341552734,8.403498649597168,265,81836
345.5240523815155,9.417243957519531,283,87658
350.35140204429626,9.751558303833008,284,88165
1066.5299742221832,23.433990478515625,503,170746
2340.413875102997,24.431692123413086,712,307985
2738.1155862808228,24.669002532958984,772,351200
7204.153120040894,24.669002532958984,1095,829006
