t,f,solution,step
1.0069053173065186,8.0,0,7
1.0360443592071533,9.0,1,15
1.0963873863220215,12.0,2,26
1.1307730674743652,13.0,3,38
1.1708018779754639,19.0,4,56
1.427696943283081,35.0,13,150
1.525991678237915,40.0,16,206
1.741499662399292,52.0,22,318
1.9787774085998535,62.0,29,440
5.112463712692261,67.0,115,1596
7.738145112991333,127.0,199,2795
9.23917031288147,167.0,228,3398
18.826548099517822,226.0,457,7431
25.005332231521606,226.0,601,9828
