t,f,solution,step
4.197971820831299,-45.32319433221667,0,13
4.384933710098267,-21.601078284633736,3,109
24.26900005340576,-20.908125154646218,107,8582
42.99003863334656,-17.655744476003786,235,18254
121.01305675506592,-15.257489061980193,589,47651
431.5521080493927,-14.713290885107115,1970,134777
449.06398916244507,-13.054933895425759,2120,140071
566.607353925705,-13.014690783616675,2810,163932
609.0835468769073,-11.178496886339254,3193,175984
730.0269184112549,-9.746130081645823,3925,195388
750.0514087677002,-9.746130081645823,4143,201317
