t,f,solution,step
4.382133960723877,-375.34695603754375,0,109
4.497422695159912,-185.6879319907471,1,173
4.555679082870483,-30.713174130006387,2,184
5.898631811141968,-28.856754096698488,3,359
7.385611295700073,-27.428876780964945,4,492
8.008197784423828,-23.52242619566165,5,553
11.657095909118652,-20.625908660212637,6,814
16.662336826324463,-19.21969179038194,7,1104
19.420936107635498,-18.102239283511615,8,1291
196.67837572097778,-17.66961728242038,14,10489
436.62988233566284,-15.169542990110957,18,20443
570.3655798435211,-14.157582576813821,19,25685
750.9173963069916,-14.157582576813821,22,32908
