t,f,solution,step
3.842529535293579,3.9237401485443115,0,4801
35.42954468727112,5.311392307281494,1,9602
46.68866205215454,8.648653030395508,2,14403
321.20050978660583,8.731389999389648,103,112408
464.7436554431915,22.85370635986328,131,142898
649.4551138877869,24.050214767456055,163,177763
697.3608214855194,24.402482986450195,171,187760
4158.060310840607,24.62984848022461,422,622813
5030.388719081879,24.728052139282227,458,718715
6816.330420732498,25.281782150268555,555,913017
7204.650549650192,25.281782150268555,576,955693
