t,f,solution,step
2.8182830810546875,18.291568331126616,0,1
2.890218734741211,64.49909219917839,2,8
3.390382766723633,83.11738275516161,20,54
9.954010963439941,92.59390874762228,226,501
13.177022695541382,92.67799521270676,302,679
35.42947459220886,110.85354707113504,927,2156
36.84466004371643,156.29747812549815,984,2343
53.30218553543091,213.06965868930925,1429,3849
127.10789728164673,221.10777827294407,3425,14513
183.82258248329163,230.73889406133478,4955,23683
200.02306652069092,230.73889406133478,5371,26332
