t,f,solution,step
3.0338759422302246,30.20675010017592,0,17
3.0897910594940186,41.348904952486166,1,42
3.4808902740478516,42.56951617358178,4,123
4.869186878204346,51.41090119906563,14,506
6.515357494354248,60.05568565791132,17,736
6.724557876586914,77.69087079878904,19,806
17.42077875137329,154.53927255351778,82,3333
80.85859560966492,157.40208715117197,979,27835
94.39693307876587,163.2201249317297,1127,34164
94.89675259590149,164.62587885865892,1132,34468
96.62127733230591,167.6344696551912,1153,35697
108.01297903060913,169.2743758073429,1267,41350
109.90540051460266,169.31512389988768,1296,42567
110.57927250862122,177.99515659176544,1305,43026
124.38325667381287,178.6993880738642,1491,52096
376.5796983242035,178.73825917362035,3760,240287
379.77815866470337,183.78320300259375,3795,243189
522.6715323925018,186.10716128187192,5056,361476
875.015706539154,186.10716128187192,6874,657672
