t,f,solution,step
4.440387964248657,-85.35890868382093,0,25
4.49942684173584,-30.5349962911824,1,34
5.871418714523315,-23.881991656620034,2,141
8.954372644424438,-21.836431033074508,3,458
19.722487449645996,-21.63852279733161,4,1391
28.25803279876709,-15.304539027612947,5,1940
72.81589317321777,-14.499358404883846,6,4894
144.70742297172546,-12.488289494191653,7,6386
565.1734359264374,-12.385783795558364,13,20696
574.7029075622559,-11.852688767002029,15,21331
714.5610482692719,-11.732462383450919,17,26374
786.4983050823212,-11.732462383450919,20,27606
