t,f,solution,step
2.971940517425537,-3.3593799557444886,0,10
3.0254077911376953,-2.5684379448811345,1,25
3.0693464279174805,3.8732693213000813,2,36
3.372128963470459,28.788747034804146,9,183
6.2206199169158936,73.32118662370492,82,1488
10.513183355331421,222.01532648580252,173,3294
12.896400690078735,339.5180730395988,213,4464
28.04368233680725,410.5765342279334,497,11951
42.84473013877869,1022.1942668376702,690,23858
57.377612352371216,1061.6370324487234,817,36582
188.08027291297913,1081.3885790984361,1798,181998
367.5083911418915,1091.5501076499424,2922,396585
536.2654838562012,1128.0402049222723,3630,633890
915.3249423503876,1174.984015244802,4671,1205235
1250.027271747589,1174.984015244802,5597,1773423
