t,f,solution,step
45.053258657455444,7.186728477478027,0,4801
157.80675649642944,8.550750732421875,17,48318
312.9100532531738,9.712043762207031,50,134976
421.9209671020508,14.085185050964355,68,178754
610.1277418136597,22.631784439086914,91,236554
2743.251531600952,22.8564510345459,278,748953
3119.924592733383,23.564159393310547,308,827881
4131.940478801727,24.47262954711914,381,1029936
5499.171396255493,24.57274627685547,451,1297917
6579.297957420349,25.286069869995117,516,1499245
6689.10080575943,25.29161262512207,521,1519358
7204.373478412628,25.29161262512207,551,1629791
