t,f,solution,step
5.053879022598267,-70.35899948031405,0,23
5.784337282180786,-53.28337646135111,2,331
6.056994915008545,-50.12524172540522,4,359
7.0984814167022705,-49.19629763727894,10,769
8.850788831710815,-37.666698604896716,16,1646
11.527668952941895,-36.04373430818616,33,2805
11.708555459976196,-31.25960347643737,35,2844
13.009395360946655,-25.974446871187745,42,3498
13.27899169921875,-25.84404517734968,45,3628
15.950197219848633,-20.797758899540028,64,4765
53.68852114677429,-18.044203503247658,178,15059
73.7204909324646,-16.92671274054235,273,22420
86.84705543518066,-12.503437139272759,333,27620
89.33572459220886,-11.93559176734148,348,29156
752.1470863819122,-11.93559176734148,3774,203434
