t,f,solution,step
3.2342417240142822,-29.85993644144336,0,999
3.8268470764160156,-20.80861289235762,1,1998
4.42639422416687,16.99979596051469,2,2997
5.849609613418579,23.729169605020807,3,5205
11.885295867919922,24.92207038445527,4,13724
12.570636510848999,31.727361916460666,5,14723
26.92998504638672,35.23571275323466,6,34222
40.08344030380249,38.52372966078144,8,52429
83.24272108078003,167.60637030334172,9,112899
102.83707928657532,178.08054769340282,10,141266
149.06037831306458,178.2704241258137,11,202993
1345.016697883606,294.7069661836979,12,1912126
1375.1560909748077,294.7069661836979,14,1953271
