t,f,solution,step
3.2379989624023438,-24.767113278191648,0,999
3.898432493209839,0.9258826817043062,1,1998
4.6522297859191895,27.9219967146906,2,3204
9.143579244613647,31.824395966800086,3,9794
18.500120401382446,35.69939163809254,4,23508
81.02601027488708,43.29574153343276,5,111432
159.06388425827026,159.68911937040323,6,216731
180.89101576805115,229.87279909645537,7,246974
700.4119749069214,235.30788552542575,15,971018
747.2331304550171,254.38020171197414,16,1039408
855.55504322052,277.30858894096235,17,1193617
935.1750066280365,278.67837974168896,25,1312707
950.2356412410736,335.1143984570304,28,1337328
1362.374097108841,344.4267236601956,53,1963845
1375.0639333724976,344.4267236601956,55,1983766
