t,f,solution,step
2.892824411392212,4.578737274110608,0,5
2.9772732257843018,5.617340020267387,2,29
3.0970399379730225,5.827149315875574,5,60
3.319385528564453,37.55979585084445,10,113
4.601384878158569,52.964095162769794,49,512
4.81997537612915,57.88094158734099,55,604
5.096306562423706,66.8028272901971,63,683
5.463492155075073,171.18322323541963,71,884
7.845247507095337,183.65546793616906,121,1732
10.550199031829834,201.27182912728355,199,2912
13.708096742630005,206.39847691035294,278,4000
17.582934856414795,248.17490264161728,345,5340
20.181748151779175,1064.6837631856072,391,7387
557.8506917953491,1109.3266789340312,4226,539325
875.13263463974,1109.3266789340312,5085,920417
