t,f,solution,step
2.980794906616211,2.9651373195592576,0,11
3.033503532409668,2.99142786901085,1,24
3.0741968154907227,4.769737620352655,2,29
3.1482155323028564,12.272892362201269,4,46
3.374260902404785,19.002906290993348,11,116
3.7640457153320312,33.86089412614337,24,234
3.926208734512329,54.54987436342346,29,297
4.693007230758667,69.99818241552268,52,523
5.005185604095459,80.49140808439593,61,654
5.426870107650757,119.4130053272645,71,827
7.4018261432647705,134.29926640723176,114,1414
9.495630979537964,1015.7855312916961,145,2862
145.03434538841248,1020.7742184800252,2140,89678
147.6233503818512,1087.6843291840928,2168,92170
875.6936960220337,1087.6843291840928,5309,888620
