t,f,solution,step
2.796292543411255,5.621476175192205,0,7
2.9530224800109863,5.899446599290224,5,48
3.0438413619995117,14.037377005243462,8,78
3.5417778491973877,83.25339026476138,21,233
4.243759870529175,85.80361986497405,43,494
4.791224002838135,95.08574304925979,60,730
7.847768306732178,102.72544816805984,138,1550
9.293674230575562,167.06164542032292,181,2005
10.928783416748047,195.07309673003465,212,2521
21.79488492012024,235.58045687456317,442,6931
34.467336654663086,416.79072899975733,689,13104
60.83714532852173,446.88609888307866,1174,26314
88.76919913291931,947.7256796249166,1653,41203
112.37122917175293,972.8022100500915,2060,55933
126.88486385345459,1020.2789480170596,2259,64403
153.52734231948853,1022.5761325725009,2599,84351
171.62832260131836,1024.4520904221215,2801,99449
188.47183322906494,1024.7330788640793,2993,115014
223.47255873680115,1062.1047029657798,3275,146526
780.2118587493896,1072.7679670059972,5374,785659
875.5000104904175,1072.7679670059972,5602,901779
