t,f,solution,step
3.456601619720459,-14.72474399274798,0,999
4.813882827758789,-12.991030032487291,2,2997
5.498784780502319,-10.812448200938988,3,3996
7.487361431121826,-9.867085456803755,6,6993
9.42914080619812,21.92722498413038,9,9990
10.780895233154297,28.839572889987572,11,11988
21.678728818893433,33.950801446061675,28,28971
23.005558967590332,40.14525339191,30,30969
30.55906319618225,84.8567226400803,42,42957
166.54674530029297,172.1521646818237,259,259740
824.2275381088257,216.05367749401105,1302,1301697
1375.539708852768,216.05367749401105,2172,2169828
