t,f,solution,step
3.7020206451416016,-631.2594622158574,0,999
4.420484304428101,-532.0347798655243,1,2102
5.42685079574585,627.2436784916538,2,3519
88.6426465511322,668.1367498269091,3,80532
118.87479758262634,750.9071218896156,4,107083
170.20575404167175,797.798981201103,5,154415
216.42551112174988,924.4198170143072,6,201461
273.6200604438782,959.7507861792864,7,257811
298.21135783195496,1332.457492376948,8,281318
393.75499176979065,1385.4652390743515,10,376215
501.0172874927521,1493.7676630917153,11,493290
548.1857380867004,1677.913734385299,12,550344
1125.1135349273682,1677.913734385299,14,1312878
