t,f,solution,step
3.0472655296325684,-1.9013754313059406,0,5
3.1661298274993896,-0.13991073109623064,3,40
3.346773862838745,1.1035881463133352,8,96
4.634532451629639,8.259815811646781,45,535
5.7175681591033936,9.335596692667924,75,851
7.660630702972412,24.170190929744656,115,1409
10.239867210388184,52.31928230032621,185,2288
13.245961427688599,66.37669932301914,250,3310
17.81653594970703,108.94651496258754,343,5360
18.19334316253662,115.6184320887605,349,5608
21.409998893737793,233.69964143842907,387,6188
22.632608652114868,311.63047706476925,408,7039
36.64561653137207,355.5832779756601,575,16771
56.9278039932251,399.59666114412573,696,33485
59.89362072944641,416.17721758787906,712,36510
70.85291743278503,453.7640454365758,773,47256
72.15319490432739,483.2110739402519,779,48602
91.01456069946289,1084.5417407437035,853,65840
684.2667758464813,1094.3719725673157,2940,653110
700.9934520721436,1113.359504305712,2989,670741
1250.1546971797943,1113.359504305712,4778,1228075
