t,f,solution,step
2.5841920375823975,18.291819725878426,0,1
2.6207282543182373,45.80783333371798,1,5
2.8332061767578125,55.2408187003095,10,22
2.918555736541748,73.77531356717017,13,33
3.0346574783325195,101.6867189263326,17,47
26.73544216156006,119.94008857631091,740,1831
27.711185216903687,129.25842811818828,777,1939
46.608360290527344,156.6135208438621,1276,3513
46.8661630153656,221.61900422974847,1285,3573
102.58427906036377,221.79910411850028,2816,11594
117.84357070922852,231.27788813028292,3216,14003
200.0172290802002,231.27788813028292,5408,27250
