t,f,solution,step
2.886510133743286,3.7407228363389975,0,4
2.9579408168792725,7.865525243089647,2,15
3.0988049507141113,10.998795092805729,6,69
3.3801443576812744,14.41799725062211,16,137
3.4991085529327393,38.993307170716164,19,180
5.399495601654053,118.45860684594743,79,799
5.692337274551392,201.89621727210758,85,1028
7.494853258132935,209.524608296971,121,1650
27.438877820968628,218.6725694269935,553,9747
43.77825450897217,242.79616758887536,881,17775
84.35181736946106,274.71735605528835,1552,38283
116.22235107421875,1062.4116476957902,2030,59648
333.4480981826782,1111.051944992149,3823,259865
875.0156707763672,1111.051944992149,5612,845759
