t,f,solution,step
46.28823113441467,4.314126491546631,0,4801
48.992236852645874,5.273188591003418,1,9602
58.322115898132324,5.288420677185059,2,14403
126.49329996109009,5.932901859283447,7,28862
267.7913475036621,6.974191188812256,22,67613
383.9823660850525,7.4146223068237305,40,113331
489.7149751186371,12.182913780212402,52,144645
719.93927693367,27.0007266998291,100,266251
1028.6589481830597,27.09667205810547,150,382922
4709.089118480682,31.02872657775879,394,1113148
5407.964853048325,31.89471435546875,457,1338308
7204.518814086914,31.89471435546875,691,2159982
