t,f,solution,step
4.889741659164429,-464.443629291148,0,158
5.039753437042236,-168.67172035530538,1,217
5.109971761703491,-30.128203190218457,2,226
18.43055009841919,-29.409273947532142,37,8486
22.181998014450073,-26.352699296723173,48,10862
26.29279589653015,-26.221782614052746,67,13535
28.08603549003601,-24.961285067651595,85,14505
40.24751162528992,-17.9457721640084,114,23213
213.57410430908203,-15.929865945062176,710,136988
250.8745744228363,-13.609123468889319,893,158841
269.2403726577759,-12.787879887741617,936,167457
751.0896646976471,-12.787879887741617,2785,415958
