t,f,solution,step
1.185746669769287,8.0,0,7
1.2158937454223633,9.0,1,15
1.2715067863464355,13.0,3,34
1.3566830158233643,14.0,6,60
1.402223825454712,31.0,7,90
1.567406177520752,119.0,10,243
9.554270505905151,129.0,222,3517
10.482774019241333,147.0,246,3968
11.648199558258057,148.0,270,4395
25.070972681045532,148.0,600,9600
