t,f,solution,step
2.835092544555664,18.274596883104323,0,1
2.9035956859588623,18.310818718264144,2,3
3.0207979679107666,36.626887018942725,6,9
3.133035182952881,54.91388447882061,10,18
3.7198190689086914,64.51302838315448,31,65
3.9953503608703613,73.44842923221223,40,89
15.362179040908813,73.94526120537303,370,764
16.1694552898407,83.15260533507708,398,840
18.823811292648315,83.2105110559663,478,1041
21.015953302383423,110.5068368873592,540,1200
37.367345333099365,148.14589995610635,1002,2304
59.93764591217041,175.58016896529307,1616,4357
62.33950757980347,193.19606347252946,1698,4706
162.23374366760254,193.49421428674773,4397,19313
200.01870822906494,193.49421428674773,5400,25292
