t,f,solution,step
2.7612717151641846,55.02479121295934,0,5
2.8506228923797607,64.54288528476135,3,14
2.91579270362854,74.02183540643786,4,21
2.980801582336426,74.12809952060769,6,30
3.2221240997314453,74.15968697448258,16,52
11.27552580833435,82.86991159437653,286,638
14.77327036857605,83.00465463595484,366,830
24.04192042350769,83.25152400713127,618,1456
24.84301495552063,128.8096671737932,647,1555
38.834572553634644,165.62794215918342,1078,2884
83.613685131073,175.52723301379424,2275,8588
101.55656695365906,184.98002888144578,2748,11163
168.35152196884155,201.19061401149312,4576,21984
180.18894839286804,203.16661116577558,4899,23939
182.4510977268219,212.55496022377628,4962,24353
200.4421067237854,212.55496022377628,5401,27016
