t,f,solution,step
3.619365930557251,-117.37778829662075,0,34
4.4189348220825195,-64.56898788081715,2,703
5.286339044570923,-28.285254096569034,6,1357
8.424743175506592,-27.435835703441054,18,3171
10.237558841705322,-21.22728733286224,22,3840
75.12659358978271,-20.094759914005852,323,40549
110.87732410430908,-19.80237866433388,452,58722
132.3562741279602,-19.669459270304436,545,69730
138.27098608016968,-14.664158221180916,570,72606
269.3688781261444,-11.571781257825709,978,112445
583.8769550323486,-11.18518052856031,2646,239505
750.2620520591736,-11.18518052856031,3560,290042
