t,f,solution,step
3.0192911624908447,-26.85701630042605,0,999
3.5835533142089844,-23.607946693656704,1,1998
4.58521294593811,-10.594893211345353,2,3784
5.162181615829468,21.111345003368555,3,4783
13.043598413467407,26.726494928977075,11,17454
16.680782318115234,32.06931277509926,12,22949
22.378190517425537,35.09475122203897,13,32398
29.45305109024048,44.30165342628384,15,43490
108.07438373565674,81.1538270494219,23,168414
285.9104220867157,98.6487018168774,25,445028
297.5638315677643,131.22867235891604,26,463924
707.7408094406128,145.29900158083464,29,1099673
961.9925625324249,169.5119869305605,35,1489771
1265.7954638004303,285.7670755271717,39,1962326
1375.3099122047424,285.7670755271717,42,2134584
