t,f,solution,step
4.380657911300659,-92.07400632053128,0,23
4.5421812534332275,-36.03766228791093,2,78
5.83013129234314,-29.874265721326253,11,937
12.77477765083313,-26.10298942200963,44,5330
12.834625720977783,-21.43267001386051,45,5337
32.16929483413696,-20.719805954966,123,16373
33.13614583015442,-18.771962659060183,127,17031
146.64451026916504,-18.59651863178625,578,81623
186.55040526390076,-16.026262560346286,796,102993
235.56966924667358,-13.661057559018928,917,112952
287.00910210609436,-13.26371569031577,1078,128990
350.5279219150543,-12.712671013984302,1410,160322
750.0078175067902,-12.712671013984302,3611,300114
