t,f,solution,step
3.373833417892456,-17.8410457153123,0,999
4.49958872795105,-9.861579699968507,1,2824
5.864222764968872,15.904086024426663,3,4822
7.028255224227905,22.61367072849136,4,6437
8.584342241287231,33.82529749498629,5,8695
12.888752698898315,35.874588931148075,6,14650
16.679081678390503,40.77989094908819,7,19816
67.06860280036926,52.92498113392095,8,88778
73.20131659507751,241.94379262339066,9,97536
759.2947835922241,245.48019155229534,20,1041754
856.6081733703613,273.26437757971206,24,1180268
872.0357820987701,277.7367279665172,26,1201603
961.8242712020874,321.74497387265586,33,1338209
986.8628225326538,322.81578449889497,34,1375112
1315.5730888843536,329.67687636123225,65,1870729
1375.2848739624023,329.67687636123225,77,1961337
